,user_id,display_name,reputation,view_count,answer_count,score,tags,title
3448,4591230,Ryanqy,8046,892581,6,752,"['git', 'git-checkout', 'git-tag', 'git-refspec']","What is git tag, How to create tags &amp; How to checkout git remote tag(s)"
3449,4194,dmeister,34368,672211,18,751,"['json', 'base64']",Binary Data in JSON String. Something better than Base64
3450,257942,bodacydo,73671,1365172,28,751,"['python', 'floating-point', 'integer', 'rounding']",How do you round UP a number?
3451,331787,newToProgramming,7665,239998,15,751,"['python', 'iterator', 'generator']",Difference between Python&#39;s Generators and Iterators
3452,528370,Thew,15688,1780670,17,751,"['javascript', 'jquery', 'ajax', 'post']",jQuery Ajax POST example with PHP
3453,6946,Anurag Uniyal,84863,332450,8,750,"['python', 'performance', 'memory-management', 'profiling']",Which Python memory profiler is recommended?
3454,20390,Ma99uS,10485,598673,25,750,"['linux', 'bash', 'shell', 'scripting']",How do I know the script file name in a Bash script?
3455,24946,Jonas,19282,250024,13,750,"['python', 'django', 'url', 'django-models', 'slug']",What is a &quot;slug&quot; in Django?
3456,24946,Jonas,19282,250024,13,750,"['python', 'django', 'url', 'django-models', 'slug']",What is a &quot;slug&quot; in Django?
3457,25068,Tom Lehman,84277,520354,21,750,"['javascript', 'string', 'string-interpolation']",How can I do string interpolation in JavaScript?
3458,55562,lprsd,83383,304446,13,750,"['git', 'version-control', 'branch', 'push']",Set up git to pull and push all branches
3459,149080,AnApprentice,106624,665529,26,750,"['javascript', 'jquery', 'regex']",Regex to replace multiple spaces with a single space
3460,1261434,Sam007,8187,930781,30,750,"['javascript', 'csv', 'export', 'client-side', 'dojo-1.8']",How to export JavaScript array info to csv (on client side)?
3461,9832240,Pranjal,7613,651695,15,750,"['javascript', 'reactjs', 'react-hooks']",The useState set method is not reflecting a change immediately
3462,4792,Kevin Wong,14456,823027,29,749,"['java', 'collections', 'filter']",How to filter a Java Collection (based on predicate)?
3463,29653,akshat,15232,424997,18,749,"['javascript', 'facebook', 'iframe']",How to identify if a webpage is being loaded inside an iframe or directly into the browser window?
3464,141831,user,16229,1286291,16,749,"['c#', '.net', 'command-line', 'command', 'prompt']",Run Command Prompt Commands
3465,377446,Karl,14144,288142,10,749,['git'],git reset --hard HEAD leaves untracked files behind
3466,997333,ssierral,8267,827978,13,749,"['python', 'infinite', 'infinity']",How can I represent an infinite number in Python?
3467,64250,tatsuhirosatou,24869,545858,9,749,"['go', 'foreach', 'slice']",Is there a foreach loop in Go?
3468,410280,ArcticZero,7521,1847921,36,748,"['php', 'codeigniter', 'memory', 'xml-rpc', 'memory-limit']",Fatal Error: Allowed Memory Size of 134217728 Bytes Exhausted (CodeIgniter + XML-RPC)
3469,209102,Scott B,38353,832938,21,748,"['php', 'wordpress', 'directory']",Create a folder if it doesn&#39;t already exist
3470,458850,NiLL,13515,2032478,4,748,"['linux', 'unix', 'ssh']",How to download a file from server using SSH?
3471,693642,enchance,28469,324334,12,748,['git'],What is &quot;origin&quot; in Git?
3472,1675248,Mitkp,7571,1557932,23,748,"['python', 'pandas', 'dataframe', 'cell', 'nan']",Set value for particular cell in pandas DataFrame using index
3473,1675111,user1675111,8475,1352641,5,748,"['python', 'string']",Remove final character from string
3474,1885205,mike james,8560,636654,31,748,"['javascript', 'node.js', 'http', 'express']",Error: request entity too large
3475,4516732,farmio,8353,224917,10,748,"['javascript', 'firebase']",Is it safe to expose Firebase apiKey to the public?
3476,11194,Ash,23778,870554,18,747,"['bash', 'replace', 'scripting', 'ironpython']",Find and Replace Inside a Text File from a Bash Command
3477,11194,Ash,23778,870554,18,747,"['bash', 'replace', 'scripting', 'ironpython']",Find and Replace Inside a Text File from a Bash Command
3478,11194,Ash,23778,870554,18,747,"['bash', 'replace', 'scripting', 'ironpython']",Find and Replace Inside a Text File from a Bash Command
3479,138604,Xinus,29235,1193601,28,747,"['vim', 'editor', 'keyboard-shortcuts', 'vi']",Copy all the lines to clipboard
3480,303939,Ming-Tang,17325,1243104,30,747,"['node.js', 'http-post']",How to process POST data in Node.js?
3481,48523,Andrew,222776,512351,8,747,"['git', 'git-branch', 'git-tag']",How to create a new branch from a tag?
3482,2455424,Prithviraj Mitra,10562,1172491,29,747,"['javascript', 'arrays', 'slice']",Remove last item from array
3483,1048572,Bergi,613206,253353,17,747,"['javascript', 'scope', 'promise', 'bluebird', 'es6-promise']",How do I access previous promise results in a .then() chain?
3484,1896,MDCore,17293,640276,68,746,"['javascript', 'title-case']",Convert string to Title Case with JavaScript
3485,1896,MDCore,17293,640276,68,746,"['javascript', 'title-case']",Convert string to Title Case with JavaScript
3486,210854,Newbie,7755,710415,10,746,"['mysql', 'database']",How to get size of mysql database?
3487,184773,Luke101,62134,477585,13,746,"['c#', 'regex']",How do I remove all non alphanumeric characters from a string except dash?
3488,740904,Kevin Sitze,7869,736982,63,746,"['java', 'maven', 'intellij-idea', 'intellij-inspections']",IntelliJ inspection gives &quot;Cannot resolve symbol&quot; but still compiles code
3489,652731,keiththomps,7993,214442,5,746,"['sublimetext2', 'text-editor', 'sublimetext']",Set default syntax to different filetype in Sublime Text 2
3490,822229,AnonyMouse,17908,1176440,13,746,"['javascript', 'jquery', 'event-handling']",jQuery checkbox checked state changed event
3491,1384652,Teifion,106563,474355,22,745,"['javascript', 'obfuscation', 'source-code-protection']",How can I obfuscate (protect) JavaScript?
3492,3291,NotDan,31439,806911,29,745,"['c#', '.net', 'encryption', 'mono', 'cryptography']",Encrypt and decrypt a string in C#?
3493,39160,Eduardo,19520,602395,13,745,"['linux', 'bash', 'printing', 'skip']","Print a file, skipping the first X lines, in Bash"
3494,426996,Alec Smart,93035,682876,34,745,['javascript'],How to check if function exists in JavaScript?
3495,1524844,John Alley,7627,2163027,2,745,"['python', 'switch-statement', 'match', 'case']",What is the Python equivalent for a case/switch statement?
3496,1065291,Alex,11209,300689,28,745,"['zsh', 'zsh-completion']",zsh compinit: insecure directories
3497,630267,Jamal Khan,9341,1253687,12,745,"['css', 'twitter-bootstrap', 'bootstrap-4', 'navbar', 'bootstrap-5']",Change navbar color in Twitter Bootstrap
3498,1189885,chrylis -cautiouslyoptimistic-,74503,684330,21,745,"['java', 'spring', 'null', 'nullpointerexception', 'autowired']",Why is my Spring @Autowired field null?
3499,3764,Brent ,15989,733704,19,744,"['bash', 'scripting', 'sed']",How can I remove the first line of a text file using bash/sed script?
3500,3426825,homerun,19377,1722281,25,1561,"['mysql', 'sql', 'auto-increment']",How to reset AUTO_INCREMENT in MySQL
3501,39321,Svish,150606,456247,22,1559,"['c#', 'constants']",&#39;Static readonly&#39; vs. &#39;const&#39;
3502,2948,Antti Kissaniemi,18816,1320844,66,1558,"['java', 'arrays', 'concatenation', 'add']",How can I concatenate two arrays in Java?
3503,1994764,user1994764,15779,603634,32,1558,"['ruby-on-rails', 'ruby-on-rails-3', 'migration', 'rename', 'alter-table']",How can I rename a database column in a Ruby on Rails migration?
3504,906577,hvkale,17219,681625,25,1558,"['android-studio', 'android-assets']",Where to place the &#39;assets&#39; folder in Android Studio?
3505,99297,Ant Swift,19789,1947525,17,1554,"['sql', 'sql-server', 'tsql', 'sql-server-2005', 'sql-update']",How can I do an UPDATE statement with JOIN in SQL Server?
3506,99297,Ant Swift,19789,1947525,17,1554,"['sql', 'sql-server', 'tsql', 'sql-server-2005', 'sql-update']",How can I do an UPDATE statement with JOIN in SQL Server?
3507,698583,wullxz,17098,1355418,14,1550,['git'],How do I show my global Git configuration?
3508,34588,Nakul Chaudhary,25352,590170,19,1548,"['c#', '.net', 'vb.net', 'data-structures']",Why is Dictionary preferred over Hashtable in C#?
3509,8835,Walter Nissen,16181,1063412,13,1546,"['python', 'printing', 'flush', 'output-buffering']",How can I flush the output of the print function?
3510,410693,Praneel PIDIKITI,18207,1509231,35,1546,"['java', 'maven', 'dependencies', 'libraries', 'mvn-repo']",How to add local jar files to a Maven project?
3511,527749,mrwooster,23529,522720,13,1546,"['javascript', 'node.js']",What is the purpose of Node.js module.exports and how do you use it?
3512,2596,Daniel Schaffer,56174,454072,19,1545,"['javascript', 'operators', 'null-coalescing-operator', 'null-coalescing']",Is there a &quot;null coalescing&quot; operator in JavaScript?
3513,92153,Houman,63365,768046,35,1544,"['oop', 'interface', 'abstract-class']",Interface vs Abstract Class (general OO)
3514,337247,MacPython,17791,910026,11,1537,"['python', 'args', 'keyword-argument']",Use of *args and **kwargs
3515,565591,Fahad Ali Shaikh,15395,842513,36,1537,"['android', 'android-emulator', 'android-manifest']",How can you get the build/version number of your Android application?
3516,634682,jens,16065,1749218,22,1535,"['java', 'dictionary', 'collections', 'initialization']",How to directly initialize a HashMap (in a literal way)?
3517,63051,flybywire,256682,1110239,17,1531,"['python', 'dictionary', 'list-comprehension', 'dictionary-comprehension']",Create a dictionary with comprehension
3518,271534,shinjuo,20228,2245617,34,1530,"['html', 'css', 'vertical-alignment']",How do I vertically align text in a div?
3519,85,Paul Wicks,61860,739863,20,1529,"['git', 'version-control', 'git-reset']",How can I undo git reset --hard HEAD~1?
3520,80500,Jack Ha,19091,2513109,18,1528,"['python', 'math']",How can I check for NaN values?
3521,434893,XMen,28804,1757328,26,1527,"['node.js', 'query-string', 'express']",How to get GET (query string) variables in Express.js on Node.js?
3522,76969,resopollution,19070,1478595,30,1525,"['javascript', 'node.js', 'directory-listing']",How do you get a list of the names of all files present in a directory in Node.js?
3523,1343,BCS,74373,839976,15,1525,['bash'],echo that outputs to stderr
3524,93181,Sam,18127,3601465,34,1524,"['php', 'redirect', 'http-status-code-301', 'http-redirect']",How do I make a redirect in PHP?
3525,4001,abbot,27118,845752,8,1521,"['python', 'oop', 'inheritance', 'types']",What are the differences between type() and isinstance()?
3526,1772165,Timmie,15389,2151608,41,1520,"['python', 'pandas', 'dataframe']",How to change the order of DataFrame columns?
3527,126855,Bill,43587,982146,17,1519,"['git', 'commit', 'git-revert']",How can I revert multiple Git commits?
3528,249991,UMAR-MOBITSOLUTIONS,76688,1215080,53,1519,"['android', 'android-intent', 'android-activity']",How do I pass data between Activities in Android application?
3529,267831,AP257,87039,1163546,31,1517,['postgresql'],How can I drop all the tables in a PostgreSQL database?
3530,14048,John Rudy,36954,817340,10,1516,"['language-agnostic', 'bit-manipulation', 'operators', 'bit-shift', 'binary-operators']",What are bitwise shift (bit-shift) operators and how do they work?
3531,2024,Elliot Vargas,20301,1107714,34,1513,"['javascript', 'jquery', 'ajax', 'redirect']",How to manage a redirect request after a jQuery Ajax call
3532,57643,Drew Johnson,18793,3111933,35,1512,"['java', 'file-io']",How do I create a file and write to it?
3533,80002,mark,57231,2368151,19,1512,"['javascript', 'cross-domain', 'cors']",How does the &#39;Access-Control-Allow-Origin&#39; header work?
3534,576840,pottigopi,15109,1578927,18,1509,"['python', 'matplotlib', 'seaborn', 'legend']",How to put the legend outside the plot
3535,2288585,Debajit,45877,724051,13,1507,"['git', 'branch', 'git-branch', 'git-push']",Default behavior of &quot;git push&quot; without a branch specified
3536,174527,Jayesh,51025,815085,8,1507,"['javascript', 'node.js', 'environment-variables']",Read environment variables in Node.js
3537,23929,Dan Goldstein,23919,1714610,13,1505,"['r', 'r-faq']","How to join (merge) data frames (inner, outer, left, right)"
3538,453712,michele,26238,2694292,3,1504,"['python', 'json', 'parsing']",Why can&#39;t Python parse this JSON data?
3539,651174,David542,107454,1442878,15,1504,"['python', 'directory']",How do I check if directory exists in Python?
3540,1126971,John Smith Optional,21057,1438483,31,1504,"['python', 'python-3.x', 'python-import']",Relative imports in Python 3
3541,10778,dimarzionist,18417,159394,12,1502,"['javascript', 'html', 'internet-explorer', 'xhtml']",Why don&#39;t self-closing script elements work?
3542,52256,T.T.T.,32929,2134957,14,1500,"['javascript', 'jquery', 'html', 'dom', 'jquery-selectors']",How can I select an element by name with jQuery?
3543,65670,Naga Kiran,8485,1545618,39,1497,"['javascript', 'date', 'datetime-format', 'date-format', 'time-format']",Where can I find documentation on formatting a date in JavaScript?
3544,211662,user211662,17857,1164715,28,1496,"['ruby', 'arrays']",How to check if a value exists in an array in Ruby
3545,109407,Andy,18273,1175978,84,1494,"['javascript', 'arrays', 'multidimensional-array', 'flatten']",Merge/flatten an array of arrays
3546,1341,Adam,28361,559298,15,1491,"['javascript', 'encoding', 'query-string']",When are you supposed to use escape instead of encodeURI / encodeURIComponent?
3547,634273,Matt Price,34359,515744,45,1490,"['ios', 'objective-c', 'swift', 'model-view-controller', 'uiviewcontroller']",Passing data between view controllers
3548,14570,mcherm,23729,1556917,18,1489,"['javascript', 'syntax']",How do I convert a float number to a whole number in JavaScript?
3549,97526,Software Enthusiastic,24487,1004287,10,1489,"['python', 'pypi', 'setup.py', 'python-packaging']",What is setup.py?
3550,42595,Ethan,57009,1255725,52,1488,"['vim', 'comments']",What&#39;s a quick way to comment/uncomment lines in Vim?
3551,683553,Satch3000,46396,1120512,12,1488,"['javascript', 'date']",Get the current year in JavaScript
3552,543601,Sagiv Ofek,25110,606359,17,1483,"['caching', 'web-applications', 'memcached', 'redis']",Memcached vs. Redis?
3553,117642,Thierry Lam,44768,1187288,11,1481,"['comments', 'yaml']",How do you do block comments in YAML?
3554,30917,StackUnderflow,23430,331373,40,1480,"['language-agnostic', 'concurrency', 'parallel-processing']",What is the difference between concurrency and parallelism?
